BCC : 03       A: 00 X: 00 Y: 5B PC: F7D7 S: F9 
BMI : 01       A: 00 X: 00 Y: 5B PC: F7D9 S: F9 
RTS :          A: 00 X: 00 Y: 5B PC: F7DB S: F9 
INY :          A: 00 X: 00 Y: 5B PC: D061 S: FB 
JSR : DF F7    A: 00 X: 00 Y: 5C PC: D062 S: FB 
CLC :          A: 00 X: 00 Y: 5C PC: F7DF S: F9 
BIT : 01       A: 00 X: 00 Y: 5C PC: F7E0 S: F9 
LDA : 55       A: 00 X: 00 Y: 5C PC: F7E2 S: F9 
RTS :          A: 55 X: 00 Y: 5C PC: F7E4 S: F9 
AND : 80       A: 55 X: 00 Y: 5C PC: D065 S: FB 
JSR : E5 F7    A: 00 X: 00 Y: 5C PC: D067 S: FB 
BNE : 07       A: 00 X: 00 Y: 5C PC: F7E5 S: F9 
BVC : 05       A: 00 X: 00 Y: 5C PC: F7E7 S: F9 
BCS : 03       A: 00 X: 00 Y: 5C PC: F7E9 S: F9 
BMI : 01       A: 00 X: 00 Y: 5C PC: F7EB S: F9 
RTS :          A: 00 X: 00 Y: 5C PC: F7ED S: F9 
INY :          A: 00 X: 00 Y: 5C PC: D06A S: FB 
LDA : EF       A: 00 X: 00 Y: 5D PC: D06B S: FB 
STA : 00 03    A: EF X: 00 Y: 5D PC: D06D S: FB 
JSR : F1 F7    A: EF X: 00 Y: 5D PC: D070 S: FB 
SEC :          A: EF X: 00 Y: 5D PC: F7F1 S: F9 
CLV :          A: EF X: 00 Y: 5D PC: F7F2 S: F9 
LDA : F8       A: EF X: 00 Y: 5D PC: F7F3 S: F9 
RTS :          A: F8 X: 00 Y: 5D PC: F7F5 S: F9 
AND : 82       A: F8 X: 00 Y: 5D PC: D073 S: FB 
JSR : F6 F7    A: E8 X: 00 Y: 5D PC: D075 S: FB 
BCC : 09       A: E8 X: 00 Y: 5D PC: F7F6 S: F9 
BPL : 07       A: E8 X: 00 Y: 5D PC: F7F8 S: F9 
CMP : E8       A: E8 X: 00 Y: 5D PC: F7FA S: F9 
BNE : 03       A: E8 X: 00 Y: 5D PC: F7FC S: F9 
BVS : 01       A: E8 X: 00 Y: 5D PC: F7FE S: F9 
RTS :          A: E8 X: 00 Y: 5D PC: F800 S: F9 
INY :          A: E8 X: 00 Y: 5D PC: D078 S: FB 
JSR : 04 F8    A: E8 X: 00 Y: 5E PC: D079 S: FB 
CLC :          A: E8 X: 00 Y: 5E PC: F804 S: F9 
BIT : 01       A: E8 X: 00 Y: 5E PC: F805 S: F9 
LDA : 5F       A: E8 X: 00 Y: 5E PC: F807 S: F9 
RTS :          A: 5F X: 00 Y: 5E PC: F809 S: F9 
EOR : 80       A: 5F X: 00 Y: 5E PC: D07C S: FB 
JSR : 0A F8    A: F5 X: 00 Y: 5E PC: D07E S: FB 
BCS : 09       A: F5 X: 00 Y: 5E PC: F80A S: F9 
BPL : 07       A: F5 X: 00 Y: 5E PC: F80C S: F9 
CMP : F5       A: F5 X: 00 Y: 5E PC: F80E S: F9 
BNE : 03       A: F5 X: 00 Y: 5E PC: F810 S: F9 
BVC : 01       A: F5 X: 00 Y: 5E PC: F812 S: F9 
RTS :          A: F5 X: 00 Y: 5E PC: F814 S: F9 
INY :          A: F5 X: 00 Y: 5E PC: D081 S: FB 
LDA : 70       A: F5 X: 00 Y: 5F PC: D082 S: FB 
STA : 00 03    A: 70 X: 00 Y: 5F PC: D084 S: FB 
JSR : 18 F8    A: 70 X: 00 Y: 5F PC: D087 S: FB 
SEC :          A: 70 X: 00 Y: 5F PC: F818 S: F9 
CLV :          A: 70 X: 00 Y: 5F PC: F819 S: F9 
LDA : 70       A: 70 X: 00 Y: 5F PC: F81A S: F9 
RTS :          A: 70 X: 00 Y: 5F PC: F81C S: F9 
EOR : 82       A: 70 X: 00 Y: 5F PC: D08A S: FB 
JSR : 1D F8    A: 00 X: 00 Y: 5F PC: D08C S: FB 
BNE : 07       A: 00 X: 00 Y: 5F PC: F81D S: F9 
BVS : 05       A: 00 X: 00 Y: 5F PC: F81F S: F9 
BCC : 03       A: 00 X: 00 Y: 5F PC: F821 S: F9 
BMI : 01       A: 00 X: 00 Y: 5F PC: F823 S: F9 
RTS :          A: 00 X: 00 Y: 5F PC: F825 S: F9 
INY :          A: 00 X: 00 Y: 5F PC: D08F S: FB 
LDA : 69       A: 00 X: 00 Y: 60 PC: D090 S: FB 
STA : 00 02    A: 69 X: 00 Y: 60 PC: D092 S: FB 
JSR : 29 F8    A: 69 X: 00 Y: 60 PC: D095 S: FB 
CLC :          A: 69 X: 00 Y: 60 PC: F829 S: F9 
BIT : 01       A: 69 X: 00 Y: 60 PC: F82A S: F9 
LDA : 00       A: 69 X: 00 Y: 60 PC: F82C S: F9 
RTS :          A: 00 X: 00 Y: 60 PC: F82E S: F9 
ADC : 80       A: 00 X: 00 Y: 60 PC: D098 S: FB 
JSR : 2F F8    A: 69 X: 00 Y: 60 PC: D09A S: FB 
BMI : 09       A: 69 X: 00 Y: 60 PC: F82F S: F9 
BCS : 07       A: 69 X: 00 Y: 60 PC: F831 S: F9 
CMP : 69       A: 69 X: 00 Y: 60 PC: F833 S: F9 
BNE : 03       A: 69 X: 00 Y: 60 PC: F835 S: F9 
BVS : 01       A: 69 X: 00 Y: 60 PC: F837 S: F9 
RTS :          A: 69 X: 00 Y: 60 PC: F839 S: F9 
INY :          A: 69 X: 00 Y: 60 PC: D09D S: FB 
JSR : 3D F8    A: 69 X: 00 Y: 61 PC: D09E S: FB 
SEC :          A: 69 X: 00 Y: 61 PC: F83D S: F9 
BIT : 01       A: 69 X: 00 Y: 61 PC: F83E S: F9 
LDA : 00       A: 69 X: 00 Y: 61 PC: F840 S: F9 
RTS :          A: 00 X: 00 Y: 61 PC: F842 S: F9 
ADC : 80       A: 00 X: 00 Y: 61 PC: D0A1 S: FB 
JSR : 43 F8    A: 6A X: 00 Y: 61 PC: D0A3 S: FB 
BMI : 09       A: 6A X: 00 Y: 61 PC: F843 S: F9 
BCS : 07       A: 6A X: 00 Y: 61 PC: F845 S: F9 
CMP : 6A       A: 6A X: 00 Y: 61 PC: F847 S: F9 
BNE : 03       A: 6A X: 00 Y: 61 PC: F849 S: F9 
BVS : 01       A: 6A X: 00 Y: 61 PC: F84B S: F9 
RTS :          A: 6A X: 00 Y: 61 PC: F84D S: F9 
INY :          A: 6A X: 00 Y: 61 PC: D0A6 S: FB 
LDA : 7F       A: 6A X: 00 Y: 62 PC: D0A7 S: FB 
STA : 00 02    A: 7F X: 00 Y: 62 PC: D0A9 S: FB 
JSR : 51 F8    A: 7F X: 00 Y: 62 PC: D0AC S: FB 
SEC :          A: 7F X: 00 Y: 62 PC: F851 S: F9 
CLV :          A: 7F X: 00 Y: 62 PC: F852 S: F9 
LDA : 7F       A: 7F X: 00 Y: 62 PC: F853 S: F9 
RTS :          A: 7F X: 00 Y: 62 PC: F855 S: F9 
ADC : 80       A: 7F X: 00 Y: 62 PC: D0AF S: FB 
JSR : 56 F8    A: FF X: 00 Y: 62 PC: D0B1 S: FB 
BPL : 09       A: FF X: 00 Y: 62 PC: F856 S: F9 
BCS : 07       A: FF X: 00 Y: 62 PC: F858 S: F9 
CMP : FF       A: FF X: 00 Y: 62 PC: F85A S: F9 
BNE : 03       A: FF X: 00 Y: 62 PC: F85C S: F9 
BVC : 01       A: FF X: 00 Y: 62 PC: F85E S: F9 
RTS :          A: FF X: 00 Y: 62 PC: F860 S: F9 
INY :          A: FF X: 00 Y: 62 PC: D0B4 S: FB 
LDA : 80       A: FF X: 00 Y: 63 PC: D0B5 S: FB 
STA : 00 02    A: 80 X: 00 Y: 63 PC: D0B7 S: FB 
JSR : 64 F8    A: 80 X: 00 Y: 63 PC: D0BA S: FB 
CLC :          A: 80 X: 00 Y: 63 PC: F864 S: F9 
BIT : 01       A: 80 X: 00 Y: 63 PC: F865 S: F9 
LDA : 7F       A: 80 X: 00 Y: 63 PC: F867 S: F9 
RTS :          A: 7F X: 00 Y: 63 PC: F869 S: F9 
ADC : 80       A: 7F X: 00 Y: 63 PC: D0BD S: FB 
JSR : 6A F8    A: FF X: 00 Y: 63 PC: D0BF S: FB 
BPL : 09       A: FF X: 00 Y: 63 PC: F86A S: F9 
BCS : 07       A: FF X: 00 Y: 63 PC: F86C S: F9 
CMP : FF       A: FF X: 00 Y: 63 PC: F86E S: F9 
BNE : 03       A: FF X: 00 Y: 63 PC: F870 S: F9 
BVS : 01       A: FF X: 00 Y: 63 PC: F872 S: F9 
RTS :          A: FF X: 00 Y: 63 PC: F874 S: F9 
INY :          A: FF X: 00 Y: 63 PC: D0C2 S: FB 
JSR : 78 F8    A: FF X: 00 Y: 64 PC: D0C3 S: FB 
SEC :          A: FF X: 00 Y: 64 PC: F878 S: F9 
CLV :          A: FF X: 00 Y: 64 PC: F879 S: F9 
LDA : 7F       A: FF X: 00 Y: 64 PC: F87A S: F9 
RTS :          A: 7F X: 00 Y: 64 PC: F87C S: F9 
ADC : 80       A: 7F X: 00 Y: 64 PC: D0C6 S: FB 
JSR : 7D F8    A: 00 X: 00 Y: 64 PC: D0C8 S: FB 
BNE : 07       A: 00 X: 00 Y: 64 PC: F87D S: F9 
BMI : 05       A: 00 X: 00 Y: 64 PC: F87F S: F9 
BVS : 03       A: 00 X: 00 Y: 64 PC: F881 S: F9 
BCC : 01       A: 00 X: 00 Y: 64 PC: F883 S: F9 
RTS :          A: 00 X: 00 Y: 64 PC: F885 S: F9 
INY :          A: 00 X: 00 Y: 64 PC: D0CB S: FB 
LDA : 40       A: 00 X: 00 Y: 65 PC: D0CC S: FB 
STA : 00 02    A: 40 X: 00 Y: 65 PC: D0CE S: FB 
JSR : 89 F8    A: 40 X: 00 Y: 65 PC: D0D1 S: FB 
BIT : 01       A: 40 X: 00 Y: 65 PC: F889 S: F9 
LDA : 40       A: 40 X: 00 Y: 65 PC: F88B S: F9 
RTS :          A: 40 X: 00 Y: 65 PC: F88D S: F9 
CMP : 80       A: 40 X: 00 Y: 65 PC: D0D4 S: FB 
JSR : 8E F8    A: 40 X: 00 Y: 65 PC: D0D6 S: FB 
BMI : 07       A: 40 X: 00 Y: 65 PC: F88E S: F9 
BCC : 05       A: 40 X: 00 Y: 65 PC: F890 S: F9 
BNE : 03       A: 40 X: 00 Y: 65 PC: F892 S: F9 
BVC : 01       A: 40 X: 00 Y: 65 PC: F894 S: F9 
RTS :          A: 40 X: 00 Y: 65 PC: F896 S: F9 
INY :          A: 40 X: 00 Y: 65 PC: D0D9 S: FB 
PHA :          A: 40 X: 00 Y: 66 PC: D0DA S: FB 
LDA : 3F       A: 40 X: 00 Y: 66 PC: D0DB S: FA 
STA : 00 02    A: 3F X: 00 Y: 66 PC: D0DD S: FA 
PLA :          A: 3F X: 00 Y: 66 PC: D0E0 S: FA 
JSR : 9A F8    A: 40 X: 00 Y: 66 PC: D0E1 S: FB 
CLV :          A: 40 X: 00 Y: 66 PC: F89A S: F9 
RTS :          A: 40 X: 00 Y: 66 PC: F89B S: F9 
CMP : 80       A: 40 X: 00 Y: 66 PC: D0E4 S: FB 
JSR : 9C F8    A: 40 X: 00 Y: 66 PC: D0E6 S: FB 
BEQ : 07       A: 40 X: 00 Y: 66 PC: F89C S: F9 
BMI : 05       A: 40 X: 00 Y: 66 PC: F89E S: F9 
BCC : 03       A: 40 X: 00 Y: 66 PC: F8A0 S: F9 
BVS : 01       A: 40 X: 00 Y: 66 PC: F8A2 S: F9 
RTS :          A: 40 X: 00 Y: 66 PC: F8A4 S: F9 
INY :          A: 40 X: 00 Y: 66 PC: D0E9 S: FB 
PHA :          A: 40 X: 00 Y: 67 PC: D0EA S: FB 
LDA : 41       A: 40 X: 00 Y: 67 PC: D0EB S: FA 
STA : 00 02    A: 41 X: 00 Y: 67 PC: D0ED S: FA 
PLA :          A: 41 X: 00 Y: 67 PC: D0F0 S: FA 
CMP : 80       A: 40 X: 00 Y: 67 PC: D0F1 S: FB 
JSR : A8 F8    A: 40 X: 00 Y: 67 PC: D0F3 S: FB 
BEQ : 05       A: 40 X: 00 Y: 67 PC: F8A8 S: F9 
BPL : 03       A: 40 X: 00 Y: 67 PC: F8AA S: F9 
BPL : 01       A: 40 X: 00 Y: 67 PC: F8AC S: F9 
RTS :          A: 40 X: 00 Y: 67 PC: F8AE S: F9 
INY :          A: 40 X: 00 Y: 67 PC: D0F6 S: FB 
PHA :          A: 40 X: 00 Y: 68 PC: D0F7 S: FB 
LDA : 00       A: 40 X: 00 Y: 68 PC: D0F8 S: FA 
STA : 00 02    A: 00 X: 00 Y: 68 PC: D0FA S: FA 
PLA :          A: 00 X: 00 Y: 68 PC: D0FD S: FA 
JSR : B2 F8    A: 40 X: 00 Y: 68 PC: D0FE S: FB 
LDA : 80       A: 40 X: 00 Y: 68 PC: F8B2 S: F9 
RTS :          A: 80 X: 00 Y: 68 PC: F8B4 S: F9 
CMP : 80       A: 80 X: 00 Y: 68 PC: D101 S: FB 
JSR : B5 F8    A: 80 X: 00 Y: 68 PC: D103 S: FB 
BEQ : 05       A: 80 X: 00 Y: 68 PC: F8B5 S: F9 
BPL : 03       A: 80 X: 00 Y: 68 PC: F8B7 S: F9 
BCC : 01       A: 80 X: 00 Y: 68 PC: F8B9 S: F9 
RTS :          A: 80 X: 00 Y: 68 PC: F8BB S: F9 
INY :          A: 80 X: 00 Y: 68 PC: D106 S: FB 
PHA :          A: 80 X: 00 Y: 69 PC: D107 S: FB 
LDA : 80       A: 80 X: 00 Y: 69 PC: D108 S: FA 
STA : 00 02    A: 80 X: 00 Y: 69 PC: D10A S: FA 
PLA :          A: 80 X: 00 Y: 69 PC: D10D S: FA 
CMP : 80       A: 80 X: 00 Y: 69 PC: D10E S: FB 
JSR : BF F8    A: 80 X: 00 Y: 69 PC: D110 S: FB 
BNE : 05       A: 80 X: 00 Y: 69 PC: F8BF S: F9 
BMI : 03       A: 80 X: 00 Y: 69 PC: F8C1 S: F9 
BCC : 01       A: 80 X: 00 Y: 69 PC: F8C3 S: F9 
RTS :          A: 80 X: 00 Y: 69 PC: F8C5 S: F9 
INY :          A: 80 X: 00 Y: 69 PC: D113 S: FB 
PHA :          A: 80 X: 00 Y: 6A PC: D114 S: FB 
LDA : 81       A: 80 X: 00 Y: 6A PC: D115 S: FA 
STA : 00 02    A: 81 X: 00 Y: 6A PC: D117 S: FA 
PLA :          A: 81 X: 00 Y: 6A PC: D11A S: FA 
CMP : 80       A: 80 X: 00 Y: 6A PC: D11B S: FB 
JSR : C9 F8    A: 80 X: 00 Y: 6A PC: D11D S: FB 
BCS : 05       A: 80 X: 00 Y: 6A PC: F8C9 S: F9 
BEQ : 03       A: 80 X: 00 Y: 6A PC: F8CB S: F9 
BPL : 01       A: 80 X: 00 Y: 6A PC: F8CD S: F9 
RTS :          A: 80 X: 00 Y: 6A PC: F8CF S: F9 
INY :          A: 80 X: 00 Y: 6A PC: D120 S: FB 
PHA :          A: 80 X: 00 Y: 6B PC: D121 S: FB 
LDA : 7F       A: 80 X: 00 Y: 6B PC: D122 S: FA 
STA : 00 02    A: 7F X: 00 Y: 6B PC: D124 S: FA 
PLA :          A: 7F X: 00 Y: 6B PC: D127 S: FA 
CMP : 80       A: 80 X: 00 Y: 6B PC: D128 S: FB 
JSR : D3 F8    A: 80 X: 00 Y: 6B PC: D12A S: FB 
BCC : 05       A: 80 X: 00 Y: 6B PC: F8D3 S: F9 
BEQ : 03       A: 80 X: 00 Y: 6B PC: F8D5 S: F9 
BMI : 01       A: 80 X: 00 Y: 6B PC: F8D7 S: F9 
RTS :          A: 80 X: 00 Y: 6B PC: F8D9 S: F9 
INY :          A: 80 X: 00 Y: 6B PC: D12D S: FB 
LDA : 40       A: 80 X: 00 Y: 6C PC: D12E S: FB 
STA : 00 02    A: 40 X: 00 Y: 6C PC: D130 S: FB 
JSR : 31 F9    A: 40 X: 00 Y: 6C PC: D133 S: FB 
BIT : 01       A: 40 X: 00 Y: 6C PC: F931 S: F9 
LDA : 40       A: 40 X: 00 Y: 6C PC: F933 S: F9 
SEC :          A: 40 X: 00 Y: 6C PC: F935 S: F9 
RTS :          A: 40 X: 00 Y: 6C PC: F936 S: F9 
SBC : 80       A: 40 X: 00 Y: 6C PC: D136 S: FB 
JSR : 37 F9    A: 00 X: 00 Y: 6C PC: D138 S: FB 
BMI : 0B       A: 00 X: 00 Y: 6C PC: F937 S: F9 
BCC : 09       A: 00 X: 00 Y: 6C PC: F939 S: F9 
BNE : 07       A: 00 X: 00 Y: 6C PC: F93B S: F9 
BVS : 05       A: 00 X: 00 Y: 6C PC: F93D S: F9 
CMP : 00       A: 00 X: 00 Y: 6C PC: F93F S: F9 
BNE : 01       A: 00 X: 00 Y: 6C PC: F941 S: F9 
RTS :          A: 00 X: 00 Y: 6C PC: F943 S: F9 
INY :          A: 00 X: 00 Y: 6C PC: D13B S: FB 
LDA : 3F       A: 00 X: 00 Y: 6D PC: D13C S: FB 
STA : 00 02    A: 3F X: 00 Y: 6D PC: D13E S: FB 
JSR : 47 F9    A: 3F X: 00 Y: 6D PC: D141 S: FB 
CLV :          A: 3F X: 00 Y: 6D PC: F947 S: F9 
SEC :          A: 3F X: 00 Y: 6D PC: F948 S: F9 
LDA : 40       A: 3F X: 00 Y: 6D PC: F949 S: F9 
RTS :          A: 40 X: 00 Y: 6D PC: F94B S: F9 
SBC : 80       A: 40 X: 00 Y: 6D PC: D144 S: FB 
JSR : 4C F9    A: 01 X: 00 Y: 6D PC: D146 S: FB 
BEQ : 0B       A: 01 X: 00 Y: 6D PC: F94C S: F9 
BMI : 09       A: 01 X: 00 Y: 6D PC: F94E S: F9 
BCC : 07       A: 01 X: 00 Y: 6D PC: F950 S: F9 
BVS : 05       A: 01 X: 00 Y: 6D PC: F952 S: F9 
CMP : 01       A: 01 X: 00 Y: 6D PC: F954 S: F9 
BNE : 01       A: 01 X: 00 Y: 6D PC: F956 S: F9 
RTS :          A: 01 X: 00 Y: 6D PC: F958 S: F9 
INY :          A: 01 X: 00 Y: 6D PC: D149 S: FB 
LDA : 41       A: 01 X: 00 Y: 6E PC: D14A S: FB 
STA : 00 02    A: 41 X: 00 Y: 6E PC: D14C S: FB 
JSR : 5C F9    A: 41 X: 00 Y: 6E PC: D14F S: FB 
LDA : 40       A: 41 X: 00 Y: 6E PC: F95C S: F9 
SEC :          A: 40 X: 00 Y: 6E PC: F95E S: F9 
BIT : 01       A: 40 X: 00 Y: 6E PC: F95F S: F9 
RTS :          A: 40 X: 00 Y: 6E PC: F961 S: F9 
SBC : 80       A: 40 X: 00 Y: 6E PC: D152 S: FB 
JSR : 62 F9    A: FF X: 00 Y: 6E PC: D154 S: FB 
BCS : 0B       A: FF X: 00 Y: 6E PC: F962 S: F9 
BEQ : 09       A: FF X: 00 Y: 6E PC: F964 S: F9 
BPL : 07       A: FF X: 00 Y: 6E PC: F966 S: F9 
BVS : 05       A: FF X: 00 Y: 6E PC: F968 S: F9 
CMP : FF       A: FF X: 00 Y: 6E PC: F96A S: F9 
BNE : 01       A: FF X: 00 Y: 6E PC: F96C S: F9 
RTS :          A: FF X: 00 Y: 6E PC: F96E S: F9 
INY :          A: FF X: 00 Y: 6E PC: D157 S: FB 
LDA : 00       A: FF X: 00 Y: 6F PC: D158 S: FB 
STA : 00 02    A: 00 X: 00 Y: 6F PC: D15A S: FB 
JSR : 72 F9    A: 00 X: 00 Y: 6F PC: D15D S: FB 
CLC :          A: 00 X: 00 Y: 6F PC: F972 S: F9 
LDA : 80       A: 00 X: 00 Y: 6F PC: F973 S: F9 
RTS :          A: 80 X: 00 Y: 6F PC: F975 S: F9 
SBC : 80       A: 80 X: 00 Y: 6F PC: D160 S: FB 
JSR : 76 F9    A: 7F X: 00 Y: 6F PC: D162 S: FB 
BCC : 05       A: 7F X: 00 Y: 6F PC: F976 S: F9 
CMP : 7F       A: 7F X: 00 Y: 6F PC: F978 S: F9 
BNE : 01       A: 7F X: 00 Y: 6F PC: F97A S: F9 
RTS :          A: 7F X: 00 Y: 6F PC: F97C S: F9 
INY :          A: 7F X: 00 Y: 6F PC: D165 S: FB 
LDA : 7F       A: 7F X: 00 Y: 70 PC: D166 S: FB 
STA : 00 02    A: 7F X: 00 Y: 70 PC: D168 S: FB 
JSR : 80 F9    A: 7F X: 00 Y: 70 PC: D16B S: FB 
SEC :          A: 7F X: 00 Y: 70 PC: F980 S: F9 
LDA : 81       A: 7F X: 00 Y: 70 PC: F981 S: F9 
RTS :          A: 81 X: 00 Y: 70 PC: F983 S: F9 
SBC : 80       A: 81 X: 00 Y: 70 PC: D16E S: FB 
JSR : 84 F9    A: 02 X: 00 Y: 70 PC: D170 S: FB 
BVC : 07       A: 02 X: 00 Y: 70 PC: F984 S: F9 
BCC : 05       A: 02 X: 00 Y: 70 PC: F986 S: F9 
CMP : 02       A: 02 X: 00 Y: 70 PC: F988 S: F9 
BNE : 01       A: 02 X: 00 Y: 70 PC: F98A S: F9 
RTS :          A: 02 X: 00 Y: 70 PC: F98C S: F9 
RTS :          A: 02 X: 00 Y: 70 PC: D173 S: FB 
JSR : 74 D1    A: 02 X: 00 Y: 70 PC: C612 S: FD 
LDA : 55       A: 02 X: 00 Y: 70 PC: D174 S: FB 
STA : 78       A: 55 X: 00 Y: 70 PC: D176 S: FB 
LDA : FF       A: 55 X: 00 Y: 70 PC: D178 S: FB 
STA : 01       A: FF X: 00 Y: 70 PC: D17A S: FB 
BIT : 01       A: FF X: 00 Y: 70 PC: D17C S: FB 
LDY : 11       A: FF X: 00 Y: 70 PC: D17E S: FB 
LDX : 23       A: FF X: 00 Y: 11 PC: D180 S: FB 
LDA : 00       A: FF X: 23 Y: 11 PC: D182 S: FB 
LDA : 78       A: 00 X: 23 Y: 11 PC: D184 S: FB 
BEQ : 10       A: 55 X: 23 Y: 11 PC: D186 S: FB 
BMI : 0E       A: 55 X: 23 Y: 11 PC: D188 S: FB 
CMP : 55       A: 55 X: 23 Y: 11 PC: D18A S: FB 
BNE : 0A       A: 55 X: 23 Y: 11 PC: D18C S: FB 
CPY : 11       A: 55 X: 23 Y: 11 PC: D18E S: FB 
BNE : 06       A: 55 X: 23 Y: 11 PC: D190 S: FB 
CPX : 23       A: 55 X: 23 Y: 11 PC: D192 S: FB 
BVC : 02       A: 55 X: 23 Y: 11 PC: D194 S: FB 
BEQ : 04       A: 55 X: 23 Y: 11 PC: D196 S: FB 
LDA : 46       A: 55 X: 23 Y: 11 PC: D19C S: FB 
BIT : 01       A: 46 X: 23 Y: 11 PC: D19E S: FB 
STA : 78       A: 46 X: 23 Y: 11 PC: D1A0 S: FB 
BEQ : 0A       A: 46 X: 23 Y: 11 PC: D1A2 S: FB 
BPL : 08       A: 46 X: 23 Y: 11 PC: D1A4 S: FB 
BVC : 06       A: 46 X: 23 Y: 11 PC: D1A6 S: FB 
LDA : 78       A: 46 X: 23 Y: 11 PC: D1A8 S: FB 
CMP : 46       A: 46 X: 23 Y: 11 PC: D1AA S: FB 
BEQ : 04       A: 46 X: 23 Y: 11 PC: D1AC S: FB 
LDA : 55       A: 46 X: 23 Y: 11 PC: D1B2 S: FB 
STA : 78       A: 55 X: 23 Y: 11 PC: D1B4 S: FB 
BIT : 01       A: 55 X: 23 Y: 11 PC: D1B6 S: FB 
LDA : 11       A: 55 X: 23 Y: 11 PC: D1B8 S: FB 
LDX : 23       A: 11 X: 23 Y: 11 PC: D1BA S: FB 
LDY : 00       A: 11 X: 23 Y: 11 PC: D1BC S: FB 
LDY : 78       A: 11 X: 23 Y: 00 PC: D1BE S: FB 
BEQ : 10       A: 11 X: 23 Y: 55 PC: D1C0 S: FB 
BMI : 0E       A: 11 X: 23 Y: 55 PC: D1C2 S: FB 
CPY : 55       A: 11 X: 23 Y: 55 PC: D1C4 S: FB 
BNE : 0A       A: 11 X: 23 Y: 55 PC: D1C6 S: FB 
CMP : 11       A: 11 X: 23 Y: 55 PC: D1C8 S: FB 
BNE : 06       A: 11 X: 23 Y: 55 PC: D1CA S: FB 
CPX : 23       A: 11 X: 23 Y: 55 PC: D1CC S: FB 
BVC : 02       A: 11 X: 23 Y: 55 PC: D1CE S: FB 
BEQ : 04       A: 11 X: 23 Y: 55 PC: D1D0 S: FB 
LDY : 46       A: 11 X: 23 Y: 55 PC: D1D6 S: FB 
BIT : 01       A: 11 X: 23 Y: 46 PC: D1D8 S: FB 
STY : 78       A: 11 X: 23 Y: 46 PC: D1DA S: FB 
BEQ : 0A       A: 11 X: 23 Y: 46 PC: D1DC S: FB 
BPL : 08       A: 11 X: 23 Y: 46 PC: D1DE S: FB 
BVC : 06       A: 11 X: 23 Y: 46 PC: D1E0 S: FB 
LDY : 78       A: 11 X: 23 Y: 46 PC: D1E2 S: FB 
CPY : 46       A: 11 X: 23 Y: 46 PC: D1E4 S: FB 
BEQ : 04       A: 11 X: 23 Y: 46 PC: D1E6 S: FB 
BIT : 01       A: 11 X: 23 Y: 46 PC: D1EC S: FB 
LDA : 55       A: 11 X: 23 Y: 46 PC: D1EE S: FB 
STA : 78       A: 55 X: 23 Y: 46 PC: D1F0 S: FB 
LDY : 11       A: 55 X: 23 Y: 46 PC: D1F2 S: FB 
LDA : 23       A: 55 X: 23 Y: 11 PC: D1F4 S: FB 
LDX : 00       A: 23 X: 23 Y: 11 PC: D1F6 S: FB 
LDX : 78       A: 23 X: 00 Y: 11 PC: D1F8 S: FB 
BEQ : 10       A: 23 X: 55 Y: 11 PC: D1FA S: FB 
BMI : 0E       A: 23 X: 55 Y: 11 PC: D1FC S: FB 
CPX : 55       A: 23 X: 55 Y: 11 PC: D1FE S: FB 
BNE : 0A       A: 23 X: 55 Y: 11 PC: D200 S: FB 
CPY : 11       A: 23 X: 55 Y: 11 PC: D202 S: FB 
BNE : 06       A: 23 X: 55 Y: 11 PC: D204 S: FB 
CMP : 23       A: 23 X: 55 Y: 11 PC: D206 S: FB 
BVC : 02       A: 23 X: 55 Y: 11 PC: D208 S: FB 
BEQ : 04       A: 23 X: 55 Y: 11 PC: D20A S: FB 
LDX : 46       A: 23 X: 55 Y: 11 PC: D210 S: FB 
BIT : 01       A: 23 X: 46 Y: 11 PC: D212 S: FB 
STX : 78       A: 23 X: 46 Y: 11 PC: D214 S: FB 
BEQ : 0A       A: 23 X: 46 Y: 11 PC: D216 S: FB 
BPL : 08       A: 23 X: 46 Y: 11 PC: D218 S: FB 
BVC : 06       A: 23 X: 46 Y: 11 PC: D21A S: FB 
LDX : 78       A: 23 X: 46 Y: 11 PC: D21C S: FB 
CPX : 46       A: 23 X: 46 Y: 11 PC: D21E S: FB 
BEQ : 04       A: 23 X: 46 Y: 11 PC: D220 S: FB 
LDA : C0       A: 23 X: 46 Y: 11 PC: D226 S: FB 
STA : 78       A: C0 X: 46 Y: 11 PC: D228 S: FB 
LDX : 33       A: C0 X: 46 Y: 11 PC: D22A S: FB 
LDY : 88       A: C0 X: 33 Y: 11 PC: D22C S: FB 
LDA : 05       A: C0 X: 33 Y: 88 PC: D22E S: FB 
BIT : 78       A: 05 X: 33 Y: 88 PC: D230 S: FB 
BPL : 10       A: 05 X: 33 Y: 88 PC: D232 S: FB 
BVC : 0E       A: 05 X: 33 Y: 88 PC: D234 S: FB 
BNE : 0C       A: 05 X: 33 Y: 88 PC: D236 S: FB 
CMP : 05       A: 05 X: 33 Y: 88 PC: D238 S: FB 
BNE : 08       A: 05 X: 33 Y: 88 PC: D23A S: FB 
CPX : 33       A: 05 X: 33 Y: 88 PC: D23C S: FB 
BNE : 04       A: 05 X: 33 Y: 88 PC: D23E S: FB 
CPY : 88       A: 05 X: 33 Y: 88 PC: D240 S: FB 
BEQ : 04       A: 05 X: 33 Y: 88 PC: D242 S: FB 
LDA : 03       A: 05 X: 33 Y: 88 PC: D248 S: FB 
