CPX : 7E       A: 69 X: 7E Y: 01 PC: CE0B S: 7E Cycle: 80 
BNE : 20       A: 69 X: 7E Y: 01 PC: CE0D S: 7E Cycle: 86 
PLA :          A: 69 X: 7E Y: 01 PC: CE0F S: 7E Cycle: 92 
CMP : 69       A: 69 X: 7E Y: 01 PC: CE10 S: 7F Cycle: 104 
BNE : 1B       A: 69 X: 7E Y: 01 PC: CE12 S: 7F Cycle: 110 
PLA :          A: 69 X: 7E Y: 01 PC: CE14 S: 7F Cycle: 116 
CMP : 33       A: 33 X: 7E Y: 01 PC: CE15 S: 80 Cycle: 128 
BNE : 16       A: 33 X: 7E Y: 01 PC: CE17 S: 80 Cycle: 134 
TSX :          A: 33 X: 7E Y: 01 PC: CE19 S: 80 Cycle: 140 
CPX : 80       A: 33 X: 80 Y: 01 PC: CE1A S: 80 Cycle: 146 
BNE : 11       A: 33 X: 80 Y: 01 PC: CE1C S: 80 Cycle: 152 
LDA : 80 01    A: 33 X: 80 Y: 01 PC: CE1E S: 80 Cycle: 158 
CMP : 33       A: 33 X: 80 Y: 01 PC: CE21 S: 80 Cycle: 170 
BNE : 0A       A: 33 X: 80 Y: 01 PC: CE23 S: 80 Cycle: 176 
LDA : 7F 01    A: 33 X: 80 Y: 01 PC: CE25 S: 80 Cycle: 182 
CMP : 69       A: 69 X: 80 Y: 01 PC: CE28 S: 80 Cycle: 194 
BNE : 03       A: 69 X: 80 Y: 01 PC: CE2A S: 80 Cycle: 200 
JMP : 33 CE    A: 69 X: 80 Y: 01 PC: CE2C S: 80 Cycle: 206 
NOP :          A: 69 X: 80 Y: 01 PC: CE33 S: 80 Cycle: 215 
LDX : 80       A: 69 X: 80 Y: 01 PC: CE34 S: 80 Cycle: 221 
TXS :          A: 69 X: 80 Y: 01 PC: CE36 S: 80 Cycle: 227 
JSR : 3D CE    A: 69 X: 80 Y: 01 PC: CE37 S: 80 Cycle: 233 
TSX :          A: 69 X: 80 Y: 01 PC: CE3D S: 7E Cycle: 251 
CPX : 7E       A: 69 X: 7E Y: 01 PC: CE3E S: 7E Cycle: 257 
BNE : 19       A: 69 X: 7E Y: 01 PC: CE40 S: 7E Cycle: 263 
PLA :          A: 69 X: 7E Y: 01 PC: CE42 S: 7E Cycle: 269 
PLA :          A: 39 X: 7E Y: 01 PC: CE43 S: 7F Cycle: 281 
TSX :          A: CE X: 7E Y: 01 PC: CE44 S: 80 Cycle: 293 
CPX : 80       A: CE X: 80 Y: 01 PC: CE45 S: 80 Cycle: 299 
BNE : 12       A: CE X: 80 Y: 01 PC: CE47 S: 80 Cycle: 305 
LDA : 00       A: CE X: 80 Y: 01 PC: CE49 S: 80 Cycle: 311 
JSR : 4E CE    A: 00 X: 80 Y: 01 PC: CE4B S: 80 Cycle: 317 
PLA :          A: 00 X: 80 Y: 01 PC: CE4E S: 7E Cycle: 335 
CMP : 4D       A: 4D X: 80 Y: 01 PC: CE4F S: 7F Cycle: 6 
BNE : 08       A: 4D X: 80 Y: 01 PC: CE51 S: 7F Cycle: 12 
PLA :          A: 4D X: 80 Y: 01 PC: CE53 S: 7F Cycle: 18 
CMP : CE       A: CE X: 80 Y: 01 PC: CE54 S: 80 Cycle: 30 
BNE : 03       A: CE X: 80 Y: 01 PC: CE56 S: 80 Cycle: 36 
JMP : 5F CE    A: CE X: 80 Y: 01 PC: CE58 S: 80 Cycle: 42 
NOP :          A: CE X: 80 Y: 01 PC: CE5F S: 80 Cycle: 51 
LDA : CE       A: CE X: 80 Y: 01 PC: CE60 S: 80 Cycle: 57 
PHA :          A: CE X: 80 Y: 01 PC: CE62 S: 80 Cycle: 63 
LDA : 66       A: CE X: 80 Y: 01 PC: CE63 S: 7F Cycle: 72 
PHA :          A: 66 X: 80 Y: 01 PC: CE65 S: 7F Cycle: 78 
RTS :          A: 66 X: 80 Y: 01 PC: CE66 S: 7E Cycle: 87 
LDX : 77       A: 66 X: 80 Y: 01 PC: CE67 S: 80 Cycle: 105 
LDY : 69       A: 66 X: 77 Y: 01 PC: CE69 S: 80 Cycle: 111 
CLC :          A: 66 X: 77 Y: 69 PC: CE6B S: 80 Cycle: 117 
BIT : 01       A: 66 X: 77 Y: 69 PC: CE6C S: 80 Cycle: 123 
LDA : 83       A: 66 X: 77 Y: 69 PC: CE6E S: 80 Cycle: 132 
JSR : 66 CE    A: 83 X: 77 Y: 69 PC: CE70 S: 80 Cycle: 138 
RTS :          A: 83 X: 77 Y: 69 PC: CE66 S: 7E Cycle: 156 
BEQ : 24       A: 83 X: 77 Y: 69 PC: CE73 S: 80 Cycle: 174 
BPL : 22       A: 83 X: 77 Y: 69 PC: CE75 S: 80 Cycle: 180 
BCS : 20       A: 83 X: 77 Y: 69 PC: CE77 S: 80 Cycle: 186 
BVC : 1E       A: 83 X: 77 Y: 69 PC: CE79 S: 80 Cycle: 192 
CMP : 83       A: 83 X: 77 Y: 69 PC: CE7B S: 80 Cycle: 198 
BNE : 1A       A: 83 X: 77 Y: 69 PC: CE7D S: 80 Cycle: 204 
CPY : 69       A: 83 X: 77 Y: 69 PC: CE7F S: 80 Cycle: 210 
BNE : 16       A: 83 X: 77 Y: 69 PC: CE81 S: 80 Cycle: 216 
CPX : 77       A: 83 X: 77 Y: 69 PC: CE83 S: 80 Cycle: 222 
BNE : 12       A: 83 X: 77 Y: 69 PC: CE85 S: 80 Cycle: 228 
SEC :          A: 83 X: 77 Y: 69 PC: CE87 S: 80 Cycle: 234 
CLV :          A: 83 X: 77 Y: 69 PC: CE88 S: 80 Cycle: 240 
LDA : 00       A: 83 X: 77 Y: 69 PC: CE89 S: 80 Cycle: 246 
JSR : 66 CE    A: 00 X: 77 Y: 69 PC: CE8B S: 80 Cycle: 252 
RTS :          A: 00 X: 77 Y: 69 PC: CE66 S: 7E Cycle: 270 
BNE : 09       A: 00 X: 77 Y: 69 PC: CE8E S: 80 Cycle: 288 
BMI : 07       A: 00 X: 77 Y: 69 PC: CE90 S: 80 Cycle: 294 
BCC : 05       A: 00 X: 77 Y: 69 PC: CE92 S: 80 Cycle: 300 
BVS : 03       A: 00 X: 77 Y: 69 PC: CE94 S: 80 Cycle: 306 
JMP : 9D CE    A: 00 X: 77 Y: 69 PC: CE96 S: 80 Cycle: 312 
NOP :          A: 00 X: 77 Y: 69 PC: CE9D S: 80 Cycle: 321 
LDA : CE       A: 00 X: 77 Y: 69 PC: CE9E S: 80 Cycle: 327 
PHA :          A: CE X: 77 Y: 69 PC: CEA0 S: 80 Cycle: 333 
LDA : AE       A: CE X: 77 Y: 69 PC: CEA1 S: 7F Cycle: 1 
PHA :          A: AE X: 77 Y: 69 PC: CEA3 S: 7F Cycle: 7 
LDA : 65       A: AE X: 77 Y: 69 PC: CEA4 S: 7E Cycle: 16 
PHA :          A: 65 X: 77 Y: 69 PC: CEA6 S: 7E Cycle: 22 
LDA : 55       A: 65 X: 77 Y: 69 PC: CEA7 S: 7D Cycle: 31 
LDY : 88       A: 55 X: 77 Y: 69 PC: CEA9 S: 7D Cycle: 37 
LDX : 99       A: 55 X: 77 Y: 88 PC: CEAB S: 7D Cycle: 43 
RTI :          A: 55 X: 99 Y: 88 PC: CEAD S: 7D Cycle: 49 
BMI : 35       A: 55 X: 99 Y: 88 PC: CEAE S: 80 Cycle: 67 
BVC : 33       A: 55 X: 99 Y: 88 PC: CEB0 S: 80 Cycle: 73 
BEQ : 31       A: 55 X: 99 Y: 88 PC: CEB2 S: 80 Cycle: 79 
BCC : 2F       A: 55 X: 99 Y: 88 PC: CEB4 S: 80 Cycle: 85 
CMP : 55       A: 55 X: 99 Y: 88 PC: CEB6 S: 80 Cycle: 91 
BNE : 2B       A: 55 X: 99 Y: 88 PC: CEB8 S: 80 Cycle: 97 
CPY : 88       A: 55 X: 99 Y: 88 PC: CEBA S: 80 Cycle: 103 
BNE : 27       A: 55 X: 99 Y: 88 PC: CEBC S: 80 Cycle: 109 
CPX : 99       A: 55 X: 99 Y: 88 PC: CEBE S: 80 Cycle: 115 
BNE : 23       A: 55 X: 99 Y: 88 PC: CEC0 S: 80 Cycle: 121 
LDA : CE       A: 55 X: 99 Y: 88 PC: CEC2 S: 80 Cycle: 127 
PHA :          A: CE X: 99 Y: 88 PC: CEC4 S: 80 Cycle: 133 
LDA : CE       A: CE X: 99 Y: 88 PC: CEC5 S: 7F Cycle: 142 
PHA :          A: CE X: 99 Y: 88 PC: CEC7 S: 7F Cycle: 148 
LDA : 87       A: CE X: 99 Y: 88 PC: CEC8 S: 7E Cycle: 157 
PHA :          A: 87 X: 99 Y: 88 PC: CECA S: 7E Cycle: 163 
LDA : 55       A: 87 X: 99 Y: 88 PC: CECB S: 7D Cycle: 172 
RTI :          A: 55 X: 99 Y: 88 PC: CECD S: 7D Cycle: 178 
BPL : 15       A: 55 X: 99 Y: 88 PC: CECE S: 80 Cycle: 196 
BVS : 13       A: 55 X: 99 Y: 88 PC: CED0 S: 80 Cycle: 202 
BNE : 11       A: 55 X: 99 Y: 88 PC: CED2 S: 80 Cycle: 208 
BCC : 0F       A: 55 X: 99 Y: 88 PC: CED4 S: 80 Cycle: 214 
CMP : 55       A: 55 X: 99 Y: 88 PC: CED6 S: 80 Cycle: 220 
BNE : 0B       A: 55 X: 99 Y: 88 PC: CED8 S: 80 Cycle: 226 
CPY : 88       A: 55 X: 99 Y: 88 PC: CEDA S: 80 Cycle: 232 
BNE : 07       A: 55 X: 99 Y: 88 PC: CEDC S: 80 Cycle: 238 
CPX : 99       A: 55 X: 99 Y: 88 PC: CEDE S: 80 Cycle: 244 
BNE : 03       A: 55 X: 99 Y: 88 PC: CEE0 S: 80 Cycle: 250 
JMP : E9 CE    A: 55 X: 99 Y: 88 PC: CEE2 S: 80 Cycle: 256 
LDX : FF 07    A: 55 X: 99 Y: 88 PC: CEE9 S: 80 Cycle: 265 
TXS :          A: 55 X: FB Y: 88 PC: CEEC S: 80 Cycle: 277 
RTS :          A: 55 X: FB Y: 88 PC: CEED S: FB Cycle: 283 
JSR : EE CE    A: 55 X: FB Y: 88 PC: C60C S: FD Cycle: 301 
LDX : 55       A: 55 X: FB Y: 88 PC: CEEE S: FB Cycle: 319 
LDY : 69       A: 55 X: 55 Y: 88 PC: CEF0 S: FB Cycle: 325 
LDA : FF       A: 55 X: 55 Y: 69 PC: CEF2 S: FB Cycle: 331 
STA : 01       A: FF X: 55 Y: 69 PC: CEF4 S: FB Cycle: 337 
NOP :          A: FF X: 55 Y: 69 PC: CEF6 S: FB Cycle: 5 
BIT : 01       A: FF X: 55 Y: 69 PC: CEF7 S: FB Cycle: 11 
SEC :          A: FF X: 55 Y: 69 PC: CEF9 S: FB Cycle: 20 
LDA : 01       A: FF X: 55 Y: 69 PC: CEFA S: FB Cycle: 26 
LSR :          A: 01 X: 55 Y: 69 PC: CEFC S: FB Cycle: 32 
BCC : 1D       A: 00 X: 55 Y: 69 PC: CEFD S: FB Cycle: 38 
BNE : 1B       A: 00 X: 55 Y: 69 PC: CEFF S: FB Cycle: 44 
BMI : 19       A: 00 X: 55 Y: 69 PC: CF01 S: FB Cycle: 50 
BVC : 17       A: 00 X: 55 Y: 69 PC: CF03 S: FB Cycle: 56 
CMP : 00       A: 00 X: 55 Y: 69 PC: CF05 S: FB Cycle: 62 
BNE : 13       A: 00 X: 55 Y: 69 PC: CF07 S: FB Cycle: 68 
CLV :          A: 00 X: 55 Y: 69 PC: CF09 S: FB Cycle: 74 
LDA : AA       A: 00 X: 55 Y: 69 PC: CF0A S: FB Cycle: 80 
LSR :          A: AA X: 55 Y: 69 PC: CF0C S: FB Cycle: 86 
BCS : 0D       A: 55 X: 55 Y: 69 PC: CF0D S: FB Cycle: 92 
BEQ : 0B       A: 55 X: 55 Y: 69 PC: CF0F S: FB Cycle: 98 
BMI : 09       A: 55 X: 55 Y: 69 PC: CF11 S: FB Cycle: 104 
BVS : 07       A: 55 X: 55 Y: 69 PC: CF13 S: FB Cycle: 110 
CMP : 55       A: 55 X: 55 Y: 69 PC: CF15 S: FB Cycle: 116 
BNE : 03       A: 55 X: 55 Y: 69 PC: CF17 S: FB Cycle: 122 
JMP : 20 CF    A: 55 X: 55 Y: 69 PC: CF19 S: FB Cycle: 128 
NOP :          A: 55 X: 55 Y: 69 PC: CF20 S: FB Cycle: 137 
BIT : 01       A: 55 X: 55 Y: 69 PC: CF21 S: FB Cycle: 143 
SEC :          A: 55 X: 55 Y: 69 PC: CF23 S: FB Cycle: 152 
LDA : 80       A: 55 X: 55 Y: 69 PC: CF24 S: FB Cycle: 158 
ASL :          A: 80 X: 55 Y: 69 PC: CF26 S: FB Cycle: 164 
BCC : 1E       A: 00 X: 55 Y: 69 PC: CF27 S: FB Cycle: 170 
BNE : 1C       A: 00 X: 55 Y: 69 PC: CF29 S: FB Cycle: 176 
BMI : 1A       A: 00 X: 55 Y: 69 PC: CF2B S: FB Cycle: 182 
BVC : 18       A: 00 X: 55 Y: 69 PC: CF2D S: FB Cycle: 188 
CMP : 00       A: 00 X: 55 Y: 69 PC: CF2F S: FB Cycle: 194 
BNE : 14       A: 00 X: 55 Y: 69 PC: CF31 S: FB Cycle: 200 
CLV :          A: 00 X: 55 Y: 69 PC: CF33 S: FB Cycle: 206 
SEC :          A: 00 X: 55 Y: 69 PC: CF34 S: FB Cycle: 212 
LDA : 55       A: 00 X: 55 Y: 69 PC: CF35 S: FB Cycle: 218 
ASL :          A: 55 X: 55 Y: 69 PC: CF37 S: FB Cycle: 224 
BCS : 0D       A: AA X: 55 Y: 69 PC: CF38 S: FB Cycle: 230 
BEQ : 0B       A: AA X: 55 Y: 69 PC: CF3A S: FB Cycle: 236 
BPL : 09       A: AA X: 55 Y: 69 PC: CF3C S: FB Cycle: 242 
BVS : 07       A: AA X: 55 Y: 69 PC: CF3E S: FB Cycle: 248 
CMP : AA       A: AA X: 55 Y: 69 PC: CF40 S: FB Cycle: 254 
BNE : 03       A: AA X: 55 Y: 69 PC: CF42 S: FB Cycle: 260 
JMP : 4B CF    A: AA X: 55 Y: 69 PC: CF44 S: FB Cycle: 266 
NOP :          A: AA X: 55 Y: 69 PC: CF4B S: FB Cycle: 275 
BIT : 01       A: AA X: 55 Y: 69 PC: CF4C S: FB Cycle: 281 
SEC :          A: AA X: 55 Y: 69 PC: CF4E S: FB Cycle: 290 
LDA : 01       A: AA X: 55 Y: 69 PC: CF4F S: FB Cycle: 296 
ROR :          A: 01 X: 55 Y: 69 PC: CF51 S: FB Cycle: 302 
BCC : 1E       A: 80 X: 55 Y: 69 PC: CF52 S: FB Cycle: 308 
BEQ : 1C       A: 80 X: 55 Y: 69 PC: CF54 S: FB Cycle: 314 
BPL : 1A       A: 80 X: 55 Y: 69 PC: CF56 S: FB Cycle: 320 
BVC : 18       A: 80 X: 55 Y: 69 PC: CF58 S: FB Cycle: 326 
CMP : 80       A: 80 X: 55 Y: 69 PC: CF5A S: FB Cycle: 332 
BNE : 14       A: 80 X: 55 Y: 69 PC: CF5C S: FB Cycle: 338 
CLV :          A: 80 X: 55 Y: 69 PC: CF5E S: FB Cycle: 3 
CLC :          A: 80 X: 55 Y: 69 PC: CF5F S: FB Cycle: 9 
LDA : 55       A: 80 X: 55 Y: 69 PC: CF60 S: FB Cycle: 15 
ROR :          A: 55 X: 55 Y: 69 PC: CF62 S: FB Cycle: 21 
BCC : 0D       A: 2A X: 55 Y: 69 PC: CF63 S: FB Cycle: 27 
BEQ : 0B       A: 2A X: 55 Y: 69 PC: CF65 S: FB Cycle: 33 
BMI : 09       A: 2A X: 55 Y: 69 PC: CF67 S: FB Cycle: 39 
BVS : 07       A: 2A X: 55 Y: 69 PC: CF69 S: FB Cycle: 45 
CMP : 2A       A: 2A X: 55 Y: 69 PC: CF6B S: FB Cycle: 51 
BNE : 03       A: 2A X: 55 Y: 69 PC: CF6D S: FB Cycle: 57 
JMP : 76 CF    A: 2A X: 55 Y: 69 PC: CF6F S: FB Cycle: 63 
NOP :          A: 2A X: 55 Y: 69 PC: CF76 S: FB Cycle: 72 
BIT : 01       A: 2A X: 55 Y: 69 PC: CF77 S: FB Cycle: 78 
SEC :          A: 2A X: 55 Y: 69 PC: CF79 S: FB Cycle: 87 
LDA : 80       A: 2A X: 55 Y: 69 PC: CF7A S: FB Cycle: 93 
ROL :          A: 80 X: 55 Y: 69 PC: CF7C S: FB Cycle: 99 
BCC : 1E       A: 01 X: 55 Y: 69 PC: CF7D S: FB Cycle: 105 
BEQ : 1C       A: 01 X: 55 Y: 69 PC: CF7F S: FB Cycle: 111 
BMI : 1A       A: 01 X: 55 Y: 69 PC: CF81 S: FB Cycle: 117 
BVC : 18       A: 01 X: 55 Y: 69 PC: CF83 S: FB Cycle: 123 
CMP : 01       A: 01 X: 55 Y: 69 PC: CF85 S: FB Cycle: 129 
BNE : 14       A: 01 X: 55 Y: 69 PC: CF87 S: FB Cycle: 135 
CLV :          A: 01 X: 55 Y: 69 PC: CF89 S: FB Cycle: 141 
CLC :          A: 01 X: 55 Y: 69 PC: CF8A S: FB Cycle: 147 
LDA : 55       A: 01 X: 55 Y: 69 PC: CF8B S: FB Cycle: 153 
ROL :          A: 55 X: 55 Y: 69 PC: CF8D S: FB Cycle: 159 
BCS : 0D       A: AA X: 55 Y: 69 PC: CF8E S: FB Cycle: 165 
BEQ : 0B       A: AA X: 55 Y: 69 PC: CF90 S: FB Cycle: 171 
BPL : 09       A: AA X: 55 Y: 69 PC: CF92 S: FB Cycle: 177 
BVS : 07       A: AA X: 55 Y: 69 PC: CF94 S: FB Cycle: 183 
CMP : AA       A: AA X: 55 Y: 69 PC: CF96 S: FB Cycle: 189 
BNE : 03       A: AA X: 55 Y: 69 PC: CF98 S: FB Cycle: 195 
JMP : A1 CF    A: AA X: 55 Y: 69 PC: CF9A S: FB Cycle: 201 
RTS :          A: AA X: 55 Y: 69 PC: CFA1 S: FB Cycle: 210 
JSR : A2 CF    A: AA X: 55 Y: 69 PC: C60F S: FD Cycle: 228 
LDA : 00       A: AA X: 55 Y: 69 PC: CFA2 S: FB Cycle: 246 
STA : FF 07    A: 00 X: 55 Y: 69 PC: CFA4 S: FB Cycle: 255 
LDA : 00       A: 00 X: 55 Y: 69 PC: CFA7 S: FB Cycle: 267 
STA : 80       A: 00 X: 55 Y: 69 PC: CFA9 S: FB Cycle: 273 
LDA : 02       A: 00 X: 55 Y: 69 PC: CFAB S: FB Cycle: 282 
STA : 81       A: 02 X: 55 Y: 69 PC: CFAD S: FB Cycle: 288 
LDA : FF       A: 02 X: 55 Y: 69 PC: CFAF S: FB Cycle: 297 
STA : 01       A: FF X: 55 Y: 69 PC: CFB1 S: FB Cycle: 303 
LDA : 00       A: FF X: 55 Y: 69 PC: CFB3 S: FB Cycle: 312 
STA : 82       A: 00 X: 55 Y: 69 PC: CFB5 S: FB Cycle: 318 
LDA : 03       A: 00 X: 55 Y: 69 PC: CFB7 S: FB Cycle: 327 
STA : 83       A: 03 X: 55 Y: 69 PC: CFB9 S: FB Cycle: 333 
STA : 84       A: 03 X: 55 Y: 69 PC: CFBB S: FB Cycle: 1 
LDA : 00       A: 03 X: 55 Y: 69 PC: CFBD S: FB Cycle: 10 
STA : FF       A: 00 X: 55 Y: 69 PC: CFBF S: FB Cycle: 16 
LDA : 04       A: 00 X: 55 Y: 69 PC: CFC1 S: FB Cycle: 25 
STA : 00       A: 04 X: 55 Y: 69 PC: CFC3 S: FB Cycle: 31 
LDA : 5A       A: 04 X: 55 Y: 69 PC: CFC5 S: FB Cycle: 40 
STA : 00 02    A: 5A X: 55 Y: 69 PC: CFC7 S: FB Cycle: 46 
LDA : 5B       A: 5A X: 55 Y: 69 PC: CFCA S: FB Cycle: 58 
STA : 00 03    A: 5B X: 55 Y: 69 PC: CFCC S: FB Cycle: 64 
LDA : 5C       A: 5B X: 55 Y: 69 PC: CFCF S: FB Cycle: 76 
STA : 03 03    A: 5C X: 55 Y: 69 PC: CFD1 S: FB Cycle: 82 
LDA : 5D       A: 5C X: 55 Y: 69 PC: CFD4 S: FB Cycle: 94 
STA : 00 04    A: 5D X: 55 Y: 69 PC: CFD6 S: FB Cycle: 100 
LDX : 00       A: 5D X: 55 Y: 69 PC: CFD9 S: FB Cycle: 112 
LDA : 80       A: 5D X: 00 Y: 69 PC: CFDB S: FB Cycle: 118 
CMP : 5A       A: 5A X: 00 Y: 69 PC: CFDD S: FB Cycle: 136 
BNE : 1F       A: 5A X: 00 Y: 69 PC: CFDF S: FB Cycle: 142 
INX :          A: 5A X: 00 Y: 69 PC: CFE1 S: FB Cycle: 148 
INX :          A: 5A X: 01 Y: 69 PC: CFE2 S: FB Cycle: 154 
LDA : 80       A: 5A X: 02 Y: 69 PC: CFE3 S: FB Cycle: 160 
CMP : 5B       A: 5B X: 02 Y: 69 PC: CFE5 S: FB Cycle: 178 
BNE : 17       A: 5B X: 02 Y: 69 PC: CFE7 S: FB Cycle: 184 
INX :          A: 5B X: 02 Y: 69 PC: CFE9 S: FB Cycle: 190 
LDA : 80       A: 5B X: 03 Y: 69 PC: CFEA S: FB Cycle: 196 
CMP : 5C       A: 5C X: 03 Y: 69 PC: CFEC S: FB Cycle: 214 
BNE : 10       A: 5C X: 03 Y: 69 PC: CFEE S: FB Cycle: 220 
LDX : 00       A: 5C X: 03 Y: 69 PC: CFF0 S: FB Cycle: 226 
LDA : FF       A: 5C X: 00 Y: 69 PC: CFF2 S: FB Cycle: 232 
CMP : 5D       A: 5D X: 00 Y: 69 PC: CFF4 S: FB Cycle: 250 
BNE : 08       A: 5D X: 00 Y: 69 PC: CFF6 S: FB Cycle: 256 
LDX : 81       A: 5D X: 00 Y: 69 PC: CFF8 S: FB Cycle: 262 
LDA : FF       A: 5D X: 81 Y: 69 PC: CFFA S: FB Cycle: 268 
CMP : 5A       A: 5A X: 81 Y: 69 PC: CFFC S: FB Cycle: 286 
BEQ : 05       A: 5A X: 81 Y: 69 PC: CFFE S: FB Cycle: 292 
LDA : AA       A: 5A X: 81 Y: 69 PC: D005 S: FB Cycle: 301 
LDX : 00       A: AA X: 81 Y: 69 PC: D007 S: FB Cycle: 307 
STA : 80       A: AA X: 00 Y: 69 PC: D009 S: FB Cycle: 313 
INX :          A: AA X: 00 Y: 69 PC: D00B S: FB Cycle: 331 
INX :          A: AA X: 01 Y: 69 PC: D00C S: FB Cycle: 337 
LDA : AB       A: AA X: 02 Y: 69 PC: D00D S: FB Cycle: 2 
STA : 80       A: AB X: 02 Y: 69 PC: D00F S: FB Cycle: 8 
INX :          A: AB X: 02 Y: 69 PC: D011 S: FB Cycle: 26 
LDA : AC       A: AB X: 03 Y: 69 PC: D012 S: FB Cycle: 32 
STA : 80       A: AC X: 03 Y: 69 PC: D014 S: FB Cycle: 38 
LDX : 00       A: AC X: 03 Y: 69 PC: D016 S: FB Cycle: 56 
LDA : AD       A: AC X: 00 Y: 69 PC: D018 S: FB Cycle: 62 
STA : FF       A: AD X: 00 Y: 69 PC: D01A S: FB Cycle: 68 
LDA : 00 02    A: AD X: 00 Y: 69 PC: D01C S: FB Cycle: 86 
CMP : AA       A: AA X: 00 Y: 69 PC: D01F S: FB Cycle: 98 
BNE : 15       A: AA X: 00 Y: 69 PC: D021 S: FB Cycle: 104 
LDA : 00 03    A: AA X: 00 Y: 69 PC: D023 S: FB Cycle: 110 
CMP : AB       A: AB X: 00 Y: 69 PC: D026 S: FB Cycle: 122 
BNE : 0E       A: AB X: 00 Y: 69 PC: D028 S: FB Cycle: 128 
LDA : 03 03    A: AB X: 00 Y: 69 PC: D02A S: FB Cycle: 134 
CMP : AC       A: AC X: 00 Y: 69 PC: D02D S: FB Cycle: 146 
BNE : 07       A: AC X: 00 Y: 69 PC: D02F S: FB Cycle: 152 
LDA : 00 04    A: AC X: 00 Y: 69 PC: D031 S: FB Cycle: 158 
CMP : AD       A: AD X: 00 Y: 69 PC: D034 S: FB Cycle: 170 
BEQ : 05       A: AD X: 00 Y: 69 PC: D036 S: FB Cycle: 176 
LDA : FF 07    A: AD X: 00 Y: 69 PC: D03D S: FB Cycle: 185 
STA : 00       A: 00 X: 00 Y: 69 PC: D040 S: FB Cycle: 197 
LDA : 00       A: 00 X: 00 Y: 69 PC: D042 S: FB Cycle: 206 
STA : 00 03    A: 00 X: 00 Y: 69 PC: D044 S: FB Cycle: 212 
LDA : AA       A: 00 X: 00 Y: 69 PC: D047 S: FB Cycle: 224 
STA : 00 02    A: AA X: 00 Y: 69 PC: D049 S: FB Cycle: 230 
LDX : 00       A: AA X: 00 Y: 69 PC: D04C S: FB Cycle: 242 
LDY : 5A       A: AA X: 00 Y: 69 PC: D04E S: FB Cycle: 248 
JSR : B6 F7    A: AA X: 00 Y: 5A PC: D050 S: FB Cycle: 254 
CLC :          A: AA X: 00 Y: 5A PC: F7B6 S: F9 Cycle: 272 
LDA : FF       A: AA X: 00 Y: 5A PC: F7B7 S: F9 Cycle: 278 
STA : 01       A: FF X: 00 Y: 5A PC: F7B9 S: F9 Cycle: 284 
BIT : 01       A: FF X: 00 Y: 5A PC: F7BB S: F9 Cycle: 293 
LDA : 55       A: FF X: 00 Y: 5A PC: F7BD S: F9 Cycle: 302 
RTS :          A: 55 X: 00 Y: 5A PC: F7BF S: F9 Cycle: 308 
ORA : 80       A: 55 X: 00 Y: 5A PC: D053 S: FB Cycle: 326 
JSR : C0 F7    A: FF X: 00 Y: 5A PC: D055 S: FB Cycle: 3 
BCS : 09       A: FF X: 00 Y: 5A PC: F7C0 S: F9 Cycle: 21 
BPL : 07       A: FF X: 00 Y: 5A PC: F7C2 S: F9 Cycle: 27 
CMP : FF       A: FF X: 00 Y: 5A PC: F7C4 S: F9 Cycle: 33 
BNE : 03       A: FF X: 00 Y: 5A PC: F7C6 S: F9 Cycle: 39 
BVC : 01       A: FF X: 00 Y: 5A PC: F7C8 S: F9 Cycle: 45 
RTS :          A: FF X: 00 Y: 5A PC: F7CA S: F9 Cycle: 51 
INY :          A: FF X: 00 Y: 5A PC: D058 S: FB Cycle: 69 
JSR : CE F7    A: FF X: 00 Y: 5B PC: D059 S: FB Cycle: 75 
SEC :          A: FF X: 00 Y: 5B PC: F7CE S: F9 Cycle: 93 
CLV :          A: FF X: 00 Y: 5B PC: F7CF S: F9 Cycle: 99 
LDA : 00       A: FF X: 00 Y: 5B PC: F7D0 S: F9 Cycle: 105 
RTS :          A: 00 X: 00 Y: 5B PC: F7D2 S: F9 Cycle: 111 
ORA : 82       A: 00 X: 00 Y: 5B PC: D05C S: FB Cycle: 129 
JSR : D3 F7    A: 00 X: 00 Y: 5B PC: D05E S: FB Cycle: 147 
BNE : 07       A: 00 X: 00 Y: 5B PC: F7D3 S: F9 Cycle: 165 
BVS : 05       A: 00 X: 00 Y: 5B PC: F7D5 S: F9 Cycle: 171 
BCC : 03       A: 00 X: 00 Y: 5B PC: F7D7 S: F9 Cycle: 177 
BMI : 01       A: 00 X: 00 Y: 5B PC: F7D9 S: F9 Cycle: 183 
RTS :          A: 00 X: 00 Y: 5B PC: F7DB S: F9 Cycle: 189 
INY :          A: 00 X: 00 Y: 5B PC: D061 S: FB Cycle: 207 
JSR : DF F7    A: 00 X: 00 Y: 5C PC: D062 S: FB Cycle: 213 
CLC :          A: 00 X: 00 Y: 5C PC: F7DF S: F9 Cycle: 231 
BIT : 01       A: 00 X: 00 Y: 5C PC: F7E0 S: F9 Cycle: 237 
LDA : 55       A: 00 X: 00 Y: 5C PC: F7E2 S: F9 Cycle: 246 
RTS :          A: 55 X: 00 Y: 5C PC: F7E4 S: F9 Cycle: 252 
AND : 80       A: 55 X: 00 Y: 5C PC: D065 S: FB Cycle: 270 
JSR : E5 F7    A: 00 X: 00 Y: 5C PC: D067 S: FB Cycle: 288 
